feature_set,n_features,model,calibration,K0,mean,mean_err
12,12,kNN kd_tree,uncalibrated,4.76,0.194165170556553,0.0113295747545069
12,12,kNN kd_tree,uncalibrated,4.77,0.43878578621781,0.015244962010833
12,12,kNN kd_tree,uncalibrated,4.78,0.695388888888889,0.0141879197876656
12,12,kNN kd_tree,uncalibrated,4.79,0.877548821548819,0.0065204446821439
12,12,kNN kd_tree,uncalibrated,4.81,0.990501655207538,0.00119684237331291
12,12,kNN kd_tree,uncalibrated,4.82,0.998773841961853,0.000375037653443442
12,12,kNN kd_tree,uncalibrated,4.83,0.999816369359917,0.000128131621925304
12,12,kNN kd_tree,uncalibrated,4.84,0.999930167597765,6.98324022346819E-05
12,12,kNN kd_tree,uncalibrated,4.85,1,0
12,12,kNN kd_tree,uncalibrated,4.86,1,0
12,12,kNN kd_tree,uncalibrated,4.87,1,0
12,12,kNN kd_tree,uncalibrated,4.88,1,0
12,12,kNN kd_tree,uncalibrated,4.9,1,0
12,12,kNN kd_tree,uncalibrated,4.93,1,0
12,12,kNN ball_tree,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
12,12,kNN ball_tree,calibrated,4.7,0.000159261026288775,6.40276233237868E-19
12,12,kNN ball_tree,calibrated,4.72,0.000159870241832781,6.09215544006386E-07
12,12,kNN ball_tree,calibrated,4.73,0.0019119204742779,0.000578950168751156
12,12,kNN ball_tree,calibrated,4.74,0.013253194878945,0.00184835263213494
12,12,kNN ball_tree,calibrated,4.75,0.0655690909660662,0.00546021720817417
12,12,kNN ball_tree,calibrated,4.76,0.197976371023795,0.011850823766763
12,12,kNN ball_tree,calibrated,4.77,0.453559848776879,0.0163407775737291
12,12,kNN ball_tree,calibrated,4.78,0.717943381083388,0.0142170536366667
12,12,kNN ball_tree,calibrated,4.79,0.893397307376464,0.0063697295910649
12,12,kNN ball_tree,calibrated,4.81,0.993561164293426,0.000974527264244429
12,12,kNN ball_tree,calibrated,4.82,0.999428732825609,0.000244525677455976
12,12,kNN ball_tree,calibrated,4.83,0.999789055989925,4.60746408632029E-05
12,12,kNN ball_tree,calibrated,4.84,0.999824713095551,1.22256990883196E-05
12,12,kNN ball_tree,calibrated,4.85,0.999836938794591,4.11831391011561E-15
12,12,kNN ball_tree,calibrated,4.86,0.999836938794608,4.64439612620813E-15
12,12,kNN ball_tree,calibrated,4.87,0.999836938794604,3.92208970471224E-15
12,12,kNN ball_tree,calibrated,4.88,0.999836938794604,4.9026121308903E-15
12,12,kNN ball_tree,calibrated,4.9,0.999836938794595,4.9026121308903E-15
12,12,kNN ball_tree,calibrated,4.93,0.999836938794604,4.9026121308903E-15
12,12,kNN ball_tree,uncalibrated,4.67,0,0
12,12,kNN ball_tree,uncalibrated,4.7,0,0
12,12,kNN ball_tree,uncalibrated,4.72,3.61729064930387E-05,3.61729064930367E-05
12,12,kNN ball_tree,uncalibrated,4.73,0.00186335403726706,0.00048510690117682
12,12,kNN ball_tree,uncalibrated,4.74,0.0130202429149798,0.00172913205550408
12,12,kNN ball_tree,uncalibrated,4.75,0.0644880174291939,0.00519340853581739
12,12,kNN ball_tree,uncalibrated,4.76,0.194165170556553,0.0113295747545069
12,12,kNN ball_tree,uncalibrated,4.77,0.43878578621781,0.015244962010833
12,12,kNN ball_tree,uncalibrated,4.78,0.695388888888889,0.0141879197876656
12,12,kNN ball_tree,uncalibrated,4.79,0.877548821548819,0.0065204446821439
12,12,kNN ball_tree,uncalibrated,4.81,0.990501655207538,0.00119684237331291
12,12,kNN ball_tree,uncalibrated,4.82,0.998773841961853,0.000375037653443442
12,12,kNN ball_tree,uncalibrated,4.83,0.999816369359917,0.000128131621925304
12,12,kNN ball_tree,uncalibrated,4.84,0.999930167597765,6.98324022346819E-05
12,12,kNN ball_tree,uncalibrated,4.85,1,0
12,12,kNN ball_tree,uncalibrated,4.86,1,0
12,12,kNN ball_tree,uncalibrated,4.87,1,0
12,12,kNN ball_tree,uncalibrated,4.88,1,0
12,12,kNN ball_tree,uncalibrated,4.9,1,0
12,12,kNN ball_tree,uncalibrated,4.93,1,0
12,12,SVM (RBF),calibrated,4.67,0.000308655403547456,2.77020421383463E-05
12,12,SVM (RBF),calibrated,4.7,0.00530515998680727,0.00026677464452038
12,12,SVM (RBF),calibrated,4.72,0.0313615142642535,0.00116806706737372
12,12,SVM (RBF),calibrated,4.73,0.0701132946843966,0.00187296923827694
12,12,SVM (RBF),calibrated,4.74,0.143764017364666,0.00343205515660274
12,12,SVM (RBF),calibrated,4.75,0.25738180535149,0.00738997074250043
12,12,SVM (RBF),calibrated,4.76,0.406021741690862,0.00766419629812961
12,12,SVM (RBF),calibrated,4.77,0.56932504169009,0.00820478023499652
12,12,SVM (RBF),calibrated,4.78,0.711117855066537,0.00723411164482668
12,12,SVM (RBF),calibrated,4.79,0.824649395086219,0.0044437463721359
12,12,SVM (RBF),calibrated,4.81,0.939151910559581,0.00308408462031395
12,12,SVM (RBF),calibrated,4.82,0.966252635978675,0.00121870380324066
12,12,SVM (RBF),calibrated,4.83,0.980881338002507,0.000573959843107156
12,12,SVM (RBF),calibrated,4.84,0.988425843742683,0.000883364523766528
12,12,SVM (RBF),calibrated,4.85,0.993311555870828,0.000261493365430634
12,12,SVM (RBF),calibrated,4.86,0.995885009058743,0.000155551422693527
12,12,SVM (RBF),calibrated,4.87,0.997274085458162,0.000101805810323272
12,12,SVM (RBF),calibrated,4.88,0.99817945516688,6.31855641428237E-05
12,12,SVM (RBF),calibrated,4.9,0.99917845322298,2.75489330428455E-05
12,12,SVM (RBF),calibrated,4.93,0.999685562011563,1.26032113688246E-05
12,12,SVM (RBF),uncalibrated,4.67,0.20043699170887,0.00154820414984977
12,12,SVM (RBF),uncalibrated,4.7,0.281830926987155,0.00138926944220765
12,12,SVM (RBF),uncalibrated,4.72,0.342819578295842,0.00128612006405678
12,12,SVM (RBF),uncalibrated,4.73,0.375342577707936,0.00105019296040992
12,12,SVM (RBF),uncalibrated,4.74,0.409119149836228,0.00110467168179162
12,12,SVM (RBF),uncalibrated,4.75,0.441793876546625,0.00173069006033701
12,12,SVM (RBF),uncalibrated,4.76,0.473990783223834,0.00150946427972313
12,12,SVM (RBF),uncalibrated,4.77,0.505629769733752,0.00160354634020608
12,12,SVM (RBF),uncalibrated,4.78,0.534711896602373,0.00156554034920859
12,12,SVM (RBF),uncalibrated,4.79,0.563571835851802,0.001491160652
12,12,SVM (RBF),uncalibrated,4.81,0.61174052708766,0.00208680048768584
12,12,SVM (RBF),uncalibrated,4.82,0.635008529731673,0.00104860563067977
12,12,SVM (RBF),uncalibrated,4.83,0.655780360513958,0.00101481892769482
12,12,SVM (RBF),uncalibrated,4.84,0.672906670406463,0.0018241071193346
12,12,SVM (RBF),uncalibrated,4.85,0.691319606585676,0.00121010303454223
12,12,SVM (RBF),uncalibrated,4.86,0.706646701768521,0.00105679351018673
12,12,SVM (RBF),uncalibrated,4.87,0.719796251827048,0.00104859639039691
12,12,SVM (RBF),uncalibrated,4.88,0.731768368795172,0.00104331446178669
12,12,SVM (RBF),uncalibrated,4.9,0.755396192833775,0.00100372723972788
12,12,SVM (RBF),uncalibrated,4.93,0.780708575158494,0.00120883633897571
12,12,Neural Network,calibrated,4.67,0.0022358554209655,5.02208401090678E-05
12,12,Neural Network,calibrated,4.7,0.00381150172437194,0.000668100674696329
12,12,Neural Network,calibrated,4.72,0.0112860209553852,0.00141064180835112
12,12,Neural Network,calibrated,4.73,0.025224113626958,0.00323117380857195
12,12,Neural Network,calibrated,4.74,0.0508663511165788,0.00320573957452824
12,12,Neural Network,calibrated,4.75,0.0941691137065083,0.0118812252546715
12,12,Neural Network,calibrated,4.76,0.162481184005929,0.00747812742149172
12,12,Neural Network,calibrated,4.77,0.255229945203929,0.0126923225968464
12,12,Neural Network,calibrated,4.78,0.356601845568163,0.0113006533503716
12,12,Neural Network,calibrated,4.79,0.460795744804446,0.00941313382857717
12,12,Neural Network,calibrated,4.81,0.678671012375219,0.0152413057330709
12,12,Neural Network,calibrated,4.82,0.765900620285954,0.0110354624791713
12,12,Neural Network,calibrated,4.83,0.836933045927949,0.00705843751439067
12,12,Neural Network,calibrated,4.84,0.879755487008316,0.0103183242566632
12,12,Neural Network,calibrated,4.85,0.918117760016492,0.00596971731082295
12,12,Neural Network,calibrated,4.86,0.947556419033637,0.00720435647381072
12,12,Neural Network,calibrated,4.87,0.964632290634682,0.00302695858259402
12,12,Neural Network,calibrated,4.88,0.975799076270165,0.0021761883098036
12,12,Neural Network,calibrated,4.9,0.990634829122454,0.00141406740789954
12,12,Neural Network,calibrated,4.93,0.998323122284376,0.000683926204458563
12,12,Neural Network,uncalibrated,4.67,3.33622968141967E-29,3.33622968141972E-29
12,12,Neural Network,uncalibrated,4.7,0.00164606395182276,0.000856486375619536
12,12,Neural Network,uncalibrated,4.72,0.027503180329277,0.00322663928172236
12,12,Neural Network,uncalibrated,4.73,0.0832871951082856,0.00589510536932871
12,12,Neural Network,uncalibrated,4.74,0.189971059366416,0.00928885408774825
12,12,Neural Network,uncalibrated,4.75,0.358461942288443,0.0173882998631317
12,12,Neural Network,uncalibrated,4.76,0.560606582362967,0.018279199444056
12,12,Neural Network,uncalibrated,4.77,0.740176059464566,0.0144411363428692
12,12,Neural Network,uncalibrated,4.78,0.870957455889258,0.0120598384847574
12,12,Neural Network,uncalibrated,4.79,0.947270078317701,0.00519871327439865
12,12,Neural Network,uncalibrated,4.81,0.992013543340767,0.00152556894309205
12,12,Neural Network,uncalibrated,4.82,0.997999965197987,0.000760975436632655
12,12,Neural Network,uncalibrated,4.83,0.999286929537809,0.000576335594948185
12,12,Neural Network,uncalibrated,4.84,0.999639984488879,0.00021420728633223
12,12,Neural Network,uncalibrated,4.85,1,0
12,12,Neural Network,uncalibrated,4.86,1,0
12,12,Neural Network,uncalibrated,4.87,1,0
12,12,Neural Network,uncalibrated,4.88,1,0
12,12,Neural Network,uncalibrated,4.9,1,0
12,12,Neural Network,uncalibrated,4.93,1,0
